order_id,restaurant_id,delivery_person_id,distance_km,order_time,delivery_time,traffic_level,weather,vehicle_type,city
261,166,255,5.46,2024-01-21 05:25:00,2024-01-21 06:22:16,High,Rainy,Car,Bangalore
262,190,276,6.96,2024-01-05 07:03:00,2024-01-05 07:51:12,Low,Rainy,Scooter,Bangalore
263,196,258,3.4,2024-01-15 08:55:00,2024-01-15 09:29:46,Medium,Stormy,Scooter,Bangalore
264,112,244,8.81,2024-01-13 13:28:00,2024-01-13 14:46:29,Medium,Rainy,Car,Mumbai
265,104,244,7.28,2024-01-15 08:30:00,2024-01-15 09:35:41,High,Rainy,Car,Mumbai
266,109,231,8.85,2024-01-09 19:53:00,2024-01-09 21:10:18,High,Clear,Scooter,Mumbai
267,111,238,4.02,2024-01-26 08:29:00,2024-01-26 09:14:27,Medium,Stormy,Scooter,Bangalore
268,145,226,2.74,2024-01-21 23:40:00,2024-01-22 00:03:05,Low,Stormy,Scooter,Chennai
269,163,287,9.83,2024-01-25 04:32:00,2024-01-25 05:53:09,High,Clear,Scooter,Hyderabad
270,169,282,8.37,2024-01-01 16:47:00,2024-01-01 17:51:53,Medium,Rainy,Bike,Hyderabad
271,127,259,7.85,2024-01-21 07:37:00,2024-01-21 08:44:09,Low,Stormy,Car,Chennai
272,192,221,2.62,2024-01-19 12:20:00,2024-01-19 12:43:20,Medium,Stormy,Scooter,Bangalore
273,116,209,9.44,2024-01-13 16:31:00,2024-01-13 18:04:38,High,Rainy,Car,Delhi
274,181,249,5.26,2024-01-15 13:13:00,2024-01-15 13:54:09,High,Clear,Car,Hyderabad
275,151,275,9.91,2024-01-18 06:20:00,2024-01-18 08:05:49,High,Rainy,Car,Delhi
276,178,231,1.22,2024-01-06 10:13:00,2024-01-06 10:23:00,Medium,Clear,Bike,Hyderabad
277,198,212,7.93,2024-01-21 07:21:00,2024-01-21 08:21:29,Medium,Clear,Car,Hyderabad
278,128,228,8.69,2024-01-03 07:42:00,2024-01-03 09:16:39,High,Stormy,Scooter,Chennai
279,166,280,3.69,2024-01-10 05:01:00,2024-01-10 05:33:07,Medium,Stormy,Scooter,Delhi
280,191,292,9.67,2024-01-20 12:07:00,2024-01-20 13:26:27,High,Clear,Scooter,Bangalore
281,100,257,9.49,2024-01-12 08:15:00,2024-01-12 09:42:06,Medium,Stormy,Bike,Bangalore
282,133,260,9.05,2024-01-14 21:02:00,2024-01-14 22:04:02,Low,Clear,Bike,Hyderabad
283,114,279,2.8,2024-01-14 12:00:00,2024-01-14 12:17:15,High,Clear,Car,Bangalore
284,145,288,5.89,2024-01-15 23:23:00,2024-01-16 00:27:06,High,Rainy,Scooter,Chennai
285,149,270,8.82,2024-01-03 08:20:00,2024-01-03 09:22:42,Medium,Clear,Scooter,Hyderabad
286,143,252,6.64,2024-01-13 01:03:00,2024-01-13 01:44:52,Medium,Clear,Bike,Chennai
287,177,270,9.21,2024-01-11 14:11:00,2024-01-11 15:22:23,Low,Stormy,Car,Bangalore
288,183,299,2.13,2024-01-10 09:47:00,2024-01-10 10:10:48,Low,Stormy,Car,Hyderabad
289,101,287,6.03,2024-01-07 09:28:00,2024-01-07 10:28:28,High,Rainy,Car,Bangalore
290,176,280,4.9,2024-01-21 15:59:00,2024-01-21 16:41:21,High,Rainy,Scooter,Hyderabad
291,194,237,1.1,2024-01-19 11:09:00,2024-01-19 11:19:00,High,Stormy,Car,Hyderabad
292,188,232,3.62,2024-01-16 03:24:00,2024-01-16 03:34:00,Low,Clear,Bike,Chennai
293,140,216,9.57,2024-01-21 21:27:00,2024-01-21 22:40:36,Medium,Clear,Scooter,Bangalore
294,178,279,1.93,2024-01-27 18:39:00,2024-01-27 18:59:12,Medium,Rainy,Bike,Mumbai
295,131,296,5.34,2024-01-22 09:31:00,2024-01-22 10:05:39,Low,Clear,Bike,Delhi
296,176,229,5.66,2024-01-20 01:04:00,2024-01-20 02:00:27,High,Clear,Car,Hyderabad
297,114,297,1.3,2024-01-11 18:45:00,2024-01-11 19:02:57,Low,Rainy,Car,Chennai
298,148,274,1.37,2024-01-18 08:43:00,2024-01-18 08:55:39,Low,Rainy,Scooter,Hyderabad
299,194,231,2.12,2024-01-02 08:05:00,2024-01-02 08:33:21,Medium,Stormy,Car,Hyderabad
300,107,271,3.69,2024-01-18 13:31:00,2024-01-18 14:08:54,High,Clear,Car,Bangalore
301,106,274,7.43,2024-01-03 08:29:00,2024-01-03 09:22:51,Low,Rainy,Bike,Chennai
302,105,257,9.05,2024-01-01 14:59:00,2024-01-01 16:20:28,Medium,Rainy,Bike,Mumbai
303,113,274,8.05,2024-01-24 09:02:00,2024-01-24 10:11:37,High,Clear,Bike,Hyderabad
304,186,211,7.52,2024-01-05 23:39:00,2024-01-06 00:48:34,Low,Stormy,Bike,Bangalore
305,199,244,2.44,2024-01-10 10:52:00,2024-01-10 11:04:42,High,Clear,Scooter,Mumbai
306,154,231,2.64,2024-01-02 15:16:00,2024-01-02 15:45:58,Medium,Stormy,Bike,Hyderabad
307,158,202,5.48,2024-01-14 22:09:00,2024-01-14 22:49:20,Low,Rainy,Car,Chennai
308,134,260,1.73,2024-01-07 05:06:00,2024-01-07 05:16:00,Medium,Stormy,Bike,Mumbai
309,184,230,1.65,2024-01-24 00:00:00,2024-01-24 00:10:11,Medium,Clear,Car,Chennai
310,119,236,4.74,2024-01-25 04:39:00,2024-01-25 05:20:34,High,Clear,Scooter,Mumbai
311,149,248,4.11,2024-01-19 00:43:00,2024-01-19 01:21:36,Medium,Stormy,Car,Mumbai
312,197,299,5.63,2024-01-05 13:23:00,2024-01-05 14:25:17,High,Rainy,Scooter,Hyderabad
313,157,211,8.86,2024-01-19 01:37:00,2024-01-19 03:05:35,High,Rainy,Car,Mumbai
314,139,220,4.45,2024-01-24 02:57:00,2024-01-24 03:37:22,Low,Stormy,Car,Mumbai
315,193,286,7.6,2024-01-20 02:10:00,2024-01-20 03:00:03,Low,Rainy,Bike,Delhi
316,177,201,6.69,2024-01-01 08:45:00,2024-01-01 09:32:04,Low,Clear,Scooter,Delhi
317,113,288,2.63,2024-01-04 05:28:00,2024-01-04 05:49:39,Medium,Clear,Bike,Chennai
318,169,216,6.96,2024-01-03 15:34:00,2024-01-03 16:20:10,Low,Rainy,Car,Chennai
319,104,264,4.52,2024-01-19 11:36:00,2024-01-19 12:08:21,Low,Clear,Scooter,Mumbai
320,144,222,7.96,2024-01-23 12:19:00,2024-01-23 13:19:36,Low,Stormy,Car,Delhi
321,109,275,5.08,2024-01-24 04:37:00,2024-01-24 05:19:26,Medium,Rainy,Car,Hyderabad
322,104,219,8.46,2024-01-30 08:00:00,2024-01-30 08:59:34,Low,Stormy,Scooter,Mumbai
323,183,227,6.29,2024-01-17 07:39:00,2024-01-17 08:18:12,Low,Rainy,Bike,Mumbai
324,175,236,1.33,2024-01-05 05:56:00,2024-01-05 06:13:07,High,Stormy,Car,Delhi
325,178,205,8.04,2024-01-07 20:07:00,2024-01-07 21:15:23,Medium,Rainy,Scooter,Mumbai
326,177,201,2.85,2024-01-25 02:27:00,2024-01-25 03:01:01,High,Rainy,Car,Delhi
327,158,268,2.11,2024-01-18 23:32:00,2024-01-18 23:54:23,High,Stormy,Car,Bangalore
328,111,219,1.93,2024-01-24 14:37:00,2024-01-24 14:47:48,Medium,Rainy,Bike,Chennai
329,142,249,9.88,2024-01-01 20:39:00,2024-01-01 21:53:05,Medium,Rainy,Scooter,Chennai
330,183,222,4.08,2024-01-10 10:45:00,2024-01-10 11:19:20,Low,Stormy,Car,Bangalore
331,184,200,1.27,2024-01-23 14:36:00,2024-01-23 14:46:00,Medium,Rainy,Bike,Delhi
332,195,204,7.58,2024-01-17 02:36:00,2024-01-17 03:33:06,Medium,Clear,Car,Mumbai
333,181,216,9.67,2024-01-27 09:26:00,2024-01-27 11:12:20,High,Stormy,Car,Bangalore
334,175,290,8.48,2024-01-01 05:02:00,2024-01-01 06:09:58,Low,Stormy,Car,Mumbai
335,179,213,9.38,2024-01-22 06:59:00,2024-01-22 08:36:02,High,Stormy,Car,Hyderabad
336,189,261,4.54,2024-01-10 07:00:00,2024-01-10 07:52:55,High,Stormy,Bike,Chennai
337,132,240,6.92,2024-01-27 07:13:00,2024-01-27 07:54:45,Medium,Clear,Car,Delhi
338,172,276,9.94,2024-01-05 19:24:00,2024-01-05 20:50:57,Medium,Rainy,Car,Delhi
339,103,218,3.6,2024-01-28 16:42:00,2024-01-28 17:10:35,Medium,Rainy,Bike,Delhi
340,112,222,8.27,2024-01-06 09:21:00,2024-01-06 10:15:26,Low,Clear,Car,Chennai
341,170,288,4.92,2024-01-27 12:58:00,2024-01-27 13:26:04,Medium,Clear,Car,Bangalore
342,175,270,3.96,2024-01-17 09:36:00,2024-01-17 09:58:49,Low,Rainy,Car,Chennai
343,148,295,6.07,2024-01-09 10:58:00,2024-01-09 11:43:18,Medium,Rainy,Car,Hyderabad
344,189,210,4.36,2024-01-16 14:03:00,2024-01-16 14:22:19,Low,Rainy,Car,Delhi
345,125,271,6.43,2024-01-18 17:37:00,2024-01-18 18:10:07,Low,Rainy,Bike,Chennai
346,192,225,5.67,2024-01-19 10:03:00,2024-01-19 10:33:36,Low,Clear,Car,Delhi
347,143,299,1.98,2024-01-16 00:36:00,2024-01-16 00:58:40,Low,Stormy,Car,Chennai
348,186,269,6.47,2024-01-18 17:19:00,2024-01-18 18:04:13,High,Clear,Scooter,Hyderabad
349,124,235,7.72,2024-01-19 17:47:00,2024-01-19 18:37:06,Low,Clear,Scooter,Hyderabad
350,112,285,9.34,2024-01-10 01:56:00,2024-01-10 03:04:39,Medium,Clear,Bike,Delhi
351,126,228,2.75,2024-01-05 04:12:00,2024-01-05 04:40:52,High,Rainy,Car,Mumbai
352,107,215,8.23,2024-01-22 12:50:00,2024-01-22 14:10:52,High,Clear,Bike,Hyderabad
353,189,288,1.81,2024-01-30 14:41:00,2024-01-30 14:55:04,Low,Rainy,Scooter,Chennai
354,194,273,5.7,2024-01-24 15:34:00,2024-01-24 16:14:42,Medium,Clear,Scooter,Mumbai
355,160,241,8.2,2024-01-03 12:54:00,2024-01-03 14:17:57,High,Rainy,Scooter,Hyderabad
356,106,253,9.26,2024-01-30 11:15:00,2024-01-30 12:38:21,Medium,Stormy,Car,Hyderabad
357,112,221,5.95,2024-01-04 19:35:00,2024-01-04 20:19:15,Medium,Rainy,Bike,Delhi
358,191,208,8.37,2024-01-17 03:33:00,2024-01-17 04:51:41,Medium,Stormy,Bike,Hyderabad
359,141,271,8.14,2024-01-12 09:13:00,2024-01-12 10:18:05,Medium,Rainy,Bike,Chennai
360,190,236,7.93,2024-01-25 23:53:00,2024-01-26 00:53:15,Medium,Rainy,Bike,Chennai
361,173,288,3.72,2024-01-28 11:35:00,2024-01-28 12:08:20,Medium,Stormy,Bike,Mumbai
362,173,296,1.86,2024-01-12 03:15:00,2024-01-12 03:38:38,Medium,Stormy,Scooter,Delhi
363,120,280,4.82,2024-01-19 04:00:00,2024-01-19 04:43:39,High,Clear,Bike,Hyderabad
364,114,234,2.61,2024-01-02 23:32:00,2024-01-02 23:55:40,Medium,Rainy,Bike,Chennai
365,176,256,6.46,2024-01-17 11:11:00,2024-01-17 11:57:51,Medium,Rainy,Scooter,Bangalore
366,163,234,5.47,2024-01-24 06:57:00,2024-01-24 07:40:08,Medium,Clear,Bike,Bangalore
367,140,274,6.37,2024-01-20 18:42:00,2024-01-20 19:16:36,Low,Rainy,Scooter,Hyderabad
368,145,218,9.92,2024-01-21 09:31:00,2024-01-21 10:38:30,Low,Stormy,Car,Mumbai
369,135,296,6.43,2024-01-24 12:53:00,2024-01-24 13:23:27,Low,Clear,Scooter,Hyderabad
370,107,296,6.36,2024-01-12 10:16:00,2024-01-12 11:04:36,Medium,Clear,Scooter,Hyderabad
371,159,201,3.04,2024-01-02 17:12:00,2024-01-02 17:40:05,High,Stormy,Car,Delhi
372,126,231,7.03,2024-01-02 17:15:00,2024-01-02 18:07:34,Low,Clear,Car,Mumbai
373,157,202,5.86,2024-01-24 23:03:00,2024-01-25 00:00:09,Medium,Stormy,Bike,Chennai
374,186,243,2.71,2024-01-04 15:29:00,2024-01-04 16:00:43,Low,Stormy,Car,Chennai
375,143,257,6.96,2024-01-07 17:26:00,2024-01-07 18:27:37,Medium,Stormy,Car,Bangalore
376,192,230,9.62,2024-01-30 17:48:00,2024-01-30 19:02:45,Low,Stormy,Scooter,Chennai
377,154,215,7.79,2024-01-21 03:02:00,2024-01-21 04:12:40,High,Rainy,Car,Mumbai
378,107,283,1.01,2024-01-30 18:51:00,2024-01-30 19:01:00,Medium,Stormy,Scooter,Chennai
379,104,283,5.27,2024-01-12 01:01:00,2024-01-12 01:34:41,Low,Rainy,Bike,Mumbai
380,164,229,9.34,2024-01-29 16:43:00,2024-01-29 17:53:17,Medium,Rainy,Scooter,Hyderabad
381,131,232,5.69,2024-01-15 04:21:00,2024-01-15 05:12:10,Medium,Rainy,Bike,Delhi
382,137,297,6.48,2024-01-08 10:19:00,2024-01-08 11:06:06,Low,Stormy,Car,Hyderabad
383,165,284,1.57,2024-01-12 05:23:00,2024-01-12 05:33:00,High,Rainy,Car,Chennai
384,174,266,4.12,2024-01-14 02:40:00,2024-01-14 03:20:32,High,Stormy,Car,Delhi
385,134,221,4.57,2024-01-13 13:13:00,2024-01-13 13:47:50,Medium,Clear,Scooter,Delhi
386,159,211,5.47,2024-01-04 01:57:00,2024-01-04 02:42:17,Low,Clear,Bike,Chennai
387,129,287,9.38,2024-01-09 13:29:00,2024-01-09 14:47:29,Medium,Clear,Car,Bangalore
388,105,266,5.79,2024-01-06 07:09:00,2024-01-06 08:15:37,High,Stormy,Scooter,Delhi
389,134,265,8.11,2024-01-21 13:39:00,2024-01-21 14:24:55,Low,Clear,Bike,Mumbai
390,119,281,2.38,2024-01-06 02:53:00,2024-01-06 03:15:02,Medium,Clear,Scooter,Chennai
391,132,235,6.77,2024-01-04 22:16:00,2024-01-04 23:26:19,High,Stormy,Scooter,Hyderabad
392,179,253,6.46,2024-01-22 21:52:00,2024-01-22 22:55:32,Low,Stormy,Car,Delhi
393,120,297,8.46,2024-01-08 17:38:00,2024-01-08 18:34:54,Medium,Clear,Bike,Delhi
394,167,244,5.55,2024-01-23 02:22:00,2024-01-23 02:57:03,Low,Clear,Car,Bangalore
395,130,277,5.95,2024-01-06 12:47:00,2024-01-06 13:37:28,Medium,Rainy,Car,Bangalore
396,105,231,8.88,2024-01-25 11:42:00,2024-01-25 12:30:25,Low,Clear,Scooter,Chennai
397,130,204,2.94,2024-01-15 09:33:00,2024-01-15 09:56:49,High,Stormy,Car,Hyderabad
398,188,201,8.03,2024-01-22 20:57:00,2024-01-22 22:20:51,High,Rainy,Car,Chennai
399,172,227,5.36,2024-01-19 10:06:00,2024-01-19 10:54:57,High,Rainy,Car,Delhi
400,106,279,3.73,2024-01-07 07:14:00,2024-01-07 07:43:16,High,Clear,Scooter,Delhi
401,116,251,7.22,2024-01-29 20:48:00,2024-01-29 21:58:32,High,Rainy,Bike,Mumbai
402,137,249,2.56,2024-01-24 01:07:00,2024-01-24 01:22:22,Low,Clear,Scooter,Bangalore
403,198,206,2.18,2024-01-23 11:31:00,2024-01-23 11:54:36,Low,Rainy,Car,Hyderabad
404,113,270,5.73,2024-01-20 04:05:00,2024-01-20 04:39:14,Low,Rainy,Scooter,Delhi
405,178,220,7.6,2024-01-08 12:37:00,2024-01-08 13:30:33,Medium,Clear,Scooter,Chennai
406,138,204,7.84,2024-01-29 07:21:00,2024-01-29 08:31:30,High,Rainy,Bike,Mumbai
407,152,281,2.94,2024-01-16 19:00:00,2024-01-16 19:22:22,Low,Rainy,Car,Mumbai
408,135,280,1.58,2024-01-01 11:11:00,2024-01-01 11:27:16,Low,Rainy,Bike,Chennai
409,154,225,1.99,2024-01-04 07:55:00,2024-01-04 08:14:10,High,Rainy,Car,Delhi
410,151,281,2.14,2024-01-18 10:41:00,2024-01-18 11:12:07,Medium,Stormy,Scooter,Chennai
411,141,220,5.28,2024-01-10 18:16:00,2024-01-10 19:12:03,High,Rainy,Scooter,Bangalore
412,116,208,9.61,2024-01-22 11:11:00,2024-01-22 12:18:54,Low,Rainy,Car,Mumbai
413,157,259,9.49,2024-01-03 12:31:00,2024-01-03 13:42:43,Medium,Clear,Car,Bangalore
414,133,207,8.03,2024-01-29 22:34:00,2024-01-29 23:29:22,Medium,Clear,Car,Chennai
415,187,244,9.06,2024-01-17 07:12:00,2024-01-17 08:36:19,High,Rainy,Car,Hyderabad
416,143,264,2.35,2024-01-21 21:51:00,2024-01-21 22:11:17,Medium,Rainy,Scooter,Delhi
417,123,298,4.99,2024-01-30 03:51:00,2024-01-30 04:23:36,Low,Rainy,Scooter,Chennai
418,119,220,1.11,2024-01-13 12:52:00,2024-01-13 13:02:00,Medium,Clear,Car,Bangalore
419,114,282,4.49,2024-01-08 01:02:00,2024-01-08 01:46:07,High,Stormy,Car,Bangalore
420,157,204,6.95,2024-01-20 12:58:00,2024-01-20 14:07:15,High,Stormy,Scooter,Hyderabad
421,124,272,5.95,2024-01-08 11:19:00,2024-01-08 12:13:57,High,Clear,Car,Hyderabad
422,148,235,4.44,2024-01-18 17:38:00,2024-01-18 18:06:11,Medium,Clear,Car,Hyderabad
423,109,220,6.54,2024-01-19 04:29:00,2024-01-19 05:36:59,High,Rainy,Car,Bangalore
424,101,212,2.13,2024-01-05 03:38:00,2024-01-05 03:55:37,High,Clear,Scooter,Delhi
425,110,209,6.24,2024-01-03 18:23:00,2024-01-03 19:25:58,High,Rainy,Scooter,Bangalore
426,154,272,4.04,2024-01-17 15:13:00,2024-01-17 15:51:48,Medium,Rainy,Scooter,Hyderabad
427,121,229,4.35,2024-01-27 21:14:00,2024-01-27 21:39:42,High,Clear,Car,Hyderabad
428,131,250,9.35,2024-01-08 22:35:00,2024-01-08 23:57:17,Medium,Rainy,Scooter,Chennai
429,138,211,8.98,2024-01-09 12:18:00,2024-01-09 13:16:35,Medium,Clear,Scooter,Mumbai
430,112,220,9.27,2024-01-25 06:44:00,2024-01-25 08:06:25,Medium,Rainy,Scooter,Mumbai
431,195,274,9.81,2024-01-23 23:09:00,2024-01-24 00:34:40,Medium,Rainy,Scooter,Bangalore
432,188,221,3.88,2024-01-15 09:14:00,2024-01-15 09:44:26,Low,Rainy,Scooter,Delhi
433,151,226,5.86,2024-01-14 20:01:00,2024-01-14 20:57:27,Medium,Stormy,Scooter,Hyderabad
434,122,287,9.69,2024-01-19 02:22:00,2024-01-19 03:16:43,Low,Clear,Scooter,Delhi
435,102,262,4.08,2024-01-03 14:34:00,2024-01-03 15:06:10,Low,Rainy,Car,Mumbai
436,128,229,1.95,2024-01-12 09:26:00,2024-01-12 09:45:28,Low,Stormy,Car,Bangalore
437,157,215,8.86,2024-01-07 14:16:00,2024-01-07 15:06:02,Low,Clear,Scooter,Mumbai
438,102,264,8.31,2024-01-18 23:00:00,2024-01-18 23:52:15,Low,Clear,Car,Delhi
439,188,209,3.5,2024-01-16 02:07:00,2024-01-16 02:38:05,High,Clear,Bike,Delhi
440,190,226,7.68,2024-01-28 05:33:00,2024-01-28 06:30:04,Low,Rainy,Bike,Chennai
441,185,289,7.19,2024-01-02 11:59:00,2024-01-02 13:00:47,High,Clear,Scooter,Hyderabad
442,180,277,8.56,2024-01-25 21:31:00,2024-01-25 22:39:54,Medium,Clear,Car,Chennai
443,115,294,2.82,2024-01-14 19:13:00,2024-01-14 19:33:47,Low,Clear,Scooter,Delhi
444,182,257,3.75,2024-01-09 09:27:00,2024-01-09 09:58:29,Low,Rainy,Bike,Hyderabad
445,198,225,4.31,2024-01-07 15:56:00,2024-01-07 16:42:23,Medium,Stormy,Car,Bangalore
446,153,220,4.52,2024-01-27 15:16:00,2024-01-27 16:02:45,High,Rainy,Scooter,Bangalore
447,116,270,1.26,2024-01-27 20:19:00,2024-01-27 20:29:00,Medium,Rainy,Car,Hyderabad
448,102,287,5.33,2024-01-21 06:37:00,2024-01-21 07:29:17,High,Stormy,Bike,Mumbai
449,123,233,1.94,2024-01-17 03:05:00,2024-01-17 03:28:16,Medium,Clear,Bike,Mumbai
450,130,259,6.39,2024-01-10 21:06:00,2024-01-10 21:53:46,Low,Clear,Car,Mumbai
451,130,299,8.43,2024-01-03 08:30:00,2024-01-03 09:46:23,High,Clear,Bike,Bangalore
452,199,293,5.66,2024-01-12 03:24:00,2024-01-12 04:04:54,Low,Stormy,Car,Delhi
453,191,246,3.95,2024-01-08 10:40:00,2024-01-08 11:06:50,Low,Rainy,Bike,Hyderabad
454,144,232,9.99,2024-01-24 11:07:00,2024-01-24 12:06:19,Low,Clear,Car,Chennai
455,114,269,4.79,2024-01-24 15:31:00,2024-01-24 15:57:24,Low,Rainy,Bike,Chennai
456,189,215,9.92,2024-01-11 01:12:00,2024-01-11 02:29:17,Low,Stormy,Car,Chennai
457,169,280,2.83,2024-01-22 00:28:00,2024-01-22 00:53:39,Low,Stormy,Scooter,Hyderabad
458,118,241,9.37,2024-01-14 04:34:00,2024-01-14 05:55:27,Low,Stormy,Scooter,Mumbai
459,173,263,8.67,2024-01-04 11:37:00,2024-01-04 13:03:19,High,Rainy,Scooter,Mumbai
460,103,238,5.35,2024-01-19 04:41:00,2024-01-19 05:10:26,Low,Clear,Bike,Delhi
461,183,223,5.47,2024-01-21 08:32:00,2024-01-21 09:03:26,Low,Clear,Bike,Delhi
462,129,223,5.25,2024-01-17 03:32:00,2024-01-17 04:03:13,Low,Rainy,Car,Mumbai
463,109,279,1.51,2024-01-19 18:37:00,2024-01-19 18:57:55,High,Stormy,Scooter,Bangalore
464,188,276,4.34,2024-01-25 03:42:00,2024-01-25 04:08:28,Low,Rainy,Car,Mumbai
465,183,281,3.41,2024-01-30 00:40:00,2024-01-30 00:57:49,Low,Clear,Car,Mumbai
466,120,267,9.16,2024-01-27 14:48:00,2024-01-27 16:13:40,Medium,Stormy,Car,Hyderabad
467,181,231,3.84,2024-01-22 07:22:00,2024-01-22 07:52:10,Low,Rainy,Bike,Hyderabad
468,187,214,6.97,2024-01-01 19:31:00,2024-01-01 20:19:46,Medium,Clear,Scooter,Bangalore
469,156,236,8.94,2024-01-09 06:49:00,2024-01-09 08:04:51,Medium,Stormy,Car,Delhi
470,102,286,9.83,2024-01-20 14:28:00,2024-01-20 15:36:07,Medium,Clear,Car,Delhi
471,184,211,2.78,2024-01-23 00:23:00,2024-01-23 00:39:40,Medium,Rainy,Scooter,Mumbai
472,132,249,4.15,2024-01-18 08:40:00,2024-01-18 09:08:59,Medium,Rainy,Bike,Hyderabad
473,132,280,7.48,2024-01-18 16:30:00,2024-01-18 17:35:05,Medium,Rainy,Bike,Chennai
474,197,227,9.82,2024-01-24 03:40:00,2024-01-24 04:59:03,Medium,Rainy,Scooter,Bangalore
475,197,264,7.51,2024-01-15 14:08:00,2024-01-15 14:55:22,Medium,Clear,Bike,Bangalore
476,121,256,4.86,2024-01-13 10:41:00,2024-01-13 11:36:49,High,Stormy,Scooter,Mumbai
477,138,285,7.02,2024-01-01 01:37:00,2024-01-01 02:26:55,Medium,Clear,Scooter,Delhi
478,137,259,3.62,2024-01-18 00:07:00,2024-01-18 00:42:34,Medium,Rainy,Scooter,Bangalore
479,119,225,4.2,2024-01-12 19:14:00,2024-01-12 19:50:04,Medium,Stormy,Bike,Hyderabad
480,185,214,3.97,2024-01-22 05:33:00,2024-01-22 05:56:23,Low,Rainy,Bike,Mumbai
481,113,226,2.84,2024-01-22 11:32:00,2024-01-22 11:44:10,Low,Clear,Car,Mumbai
482,157,227,9.52,2024-01-05 17:43:00,2024-01-05 19:14:24,Medium,Stormy,Bike,Bangalore
483,102,271,7.95,2024-01-21 05:18:00,2024-01-21 06:08:24,Low,Rainy,Scooter,Chennai
484,198,205,3.54,2024-01-30 03:31:00,2024-01-30 03:59:11,Low,Stormy,Car,Hyderabad
485,118,268,4.35,2024-01-19 07:50:00,2024-01-19 08:17:52,Low,Rainy,Bike,Bangalore
486,111,273,9.68,2024-01-02 18:31:00,2024-01-02 20:22:26,High,Stormy,Car,Mumbai
487,171,254,1.85,2024-01-24 02:03:00,2024-01-24 02:14:15,Medium,Rainy,Car,Bangalore
488,147,281,6.78,2024-01-29 08:46:00,2024-01-29 09:37:27,Low,Rainy,Car,Mumbai
489,179,202,2.42,2024-01-21 05:39:00,2024-01-21 05:52:53,Medium,Rainy,Bike,Chennai
490,139,232,4.27,2024-01-01 04:42:00,2024-01-01 05:16:22,Low,Stormy,Car,Mumbai
491,147,203,6.38,2024-01-17 08:31:00,2024-01-17 09:21:48,Low,Rainy,Bike,Hyderabad
492,131,208,8.19,2024-01-05 02:26:00,2024-01-05 03:38:41,Medium,Stormy,Car,Hyderabad
493,129,212,8.23,2024-01-11 12:29:00,2024-01-11 13:27:54,Low,Stormy,Car,Hyderabad
494,194,258,3.91,2024-01-24 09:31:00,2024-01-24 09:54:15,Low,Clear,Scooter,Chennai
495,167,224,2.46,2024-01-12 05:14:00,2024-01-12 05:28:41,Medium,Clear,Scooter,Delhi
496,104,298,8.41,2024-01-17 19:37:00,2024-01-17 20:48:01,Medium,Rainy,Bike,Hyderabad
497,105,282,2.69,2024-01-23 09:00:00,2024-01-23 09:25:00,High,Clear,Car,Chennai
498,165,246,7.84,2024-01-21 21:30:00,2024-01-21 22:33:44,Medium,Rainy,Car,Mumbai
499,102,275,6.87,2024-01-14 02:48:00,2024-01-14 03:34:56,Low,Rainy,Bike,Hyderabad
500,120,227,4.02,2024-01-30 03:05:00,2024-01-30 03:32:37,High,Rainy,Car,Delhi
501,133,240,8.43,2024-01-18 04:45:00,2024-01-18 05:42:42,Medium,Clear,Bike,Bangalore
502,157,274,7.66,2024-01-21 03:29:00,2024-01-21 04:48:54,Medium,Stormy,Car,Mumbai
503,110,293,6.86,2024-01-08 22:39:00,2024-01-08 23:43:42,Medium,Rainy,Car,Mumbai
504,132,283,9.81,2024-01-07 08:02:00,2024-01-07 09:03:25,Low,Clear,Car,Hyderabad
505,127,246,7.65,2024-01-16 13:53:00,2024-01-16 14:58:38,Low,Stormy,Car,Delhi
506,119,200,2.57,2024-01-28 03:52:00,2024-01-28 04:14:27,High,Stormy,Bike,Delhi
507,157,224,8.53,2024-01-30 00:54:00,2024-01-30 02:26:01,High,Stormy,Bike,Chennai
508,198,256,2.94,2024-01-26 23:16:00,2024-01-26 23:40:32,Medium,Stormy,Bike,Chennai
509,176,278,3.74,2024-01-06 16:19:00,2024-01-06 16:53:35,Medium,Rainy,Car,Hyderabad
510,190,222,3.34,2024-01-15 16:05:00,2024-01-15 16:35:59,Medium,Rainy,Scooter,Bangalore
511,199,271,2.52,2024-01-13 08:01:00,2024-01-13 08:12:07,Low,Stormy,Car,Chennai
512,177,283,2.16,2024-01-27 16:29:00,2024-01-27 16:39:00,High,Clear,Car,Bangalore
513,150,202,1.16,2024-01-17 05:43:00,2024-01-17 05:56:08,High,Rainy,Scooter,Delhi
514,127,283,7.79,2024-01-17 20:24:00,2024-01-17 21:35:46,High,Rainy,Car,Chennai
515,118,246,9.84,2024-01-20 16:45:00,2024-01-20 18:01:47,Medium,Rainy,Car,Delhi
516,160,235,5.05,2024-01-24 18:28:00,2024-01-24 19:08:16,Low,Rainy,Car,Chennai
517,174,252,1.87,2024-01-05 17:36:00,2024-01-05 17:46:00,High,Rainy,Bike,Delhi
518,177,293,3.68,2024-01-23 16:58:00,2024-01-23 17:18:35,Low,Clear,Bike,Bangalore
519,140,254,6.39,2024-01-23 18:02:00,2024-01-23 18:50:50,Low,Rainy,Bike,Mumbai
520,147,229,5.78,2024-01-07 10:37:00,2024-01-07 11:25:26,Low,Rainy,Scooter,Chennai
